id,user_id,center,extent
680,34,POINT (116.3418144616666865 40.0284892758333370),"POLYGON ((116.3420055695524695 40.0286467032410087, 116.3420244986227630 40.0286335935032795, 116.3420420515654143 40.0286186915191848, 116.3420580593359830 40.0286021408029740, 116.3420723677708821 40.0285841007470893, 116.3420848390720721 40.0285647450871309, 116.3420953531340984 40.0285442602286849, 116.3421038087007986 40.0285228434521443, 116.3421101243404365 40.0285007010127671, 116.3421142392299572 40.0284780461543548, 116.3421161137407296 40.0284550970555699, 116.3421157298201791 40.0284320747287836, 116.3421130911656718 40.0284092008915877, 116.3421082231889017 40.0283866958315357, 116.3421011727711516 40.0283647762846613, 116.3420920078117717 40.0283436533481876, 116.3420808165743523 40.0283235304475369, 116.3420677068366302 40.0283046013772363, 116.3420528048525284 40.0282870484345850, 116.3420362541363176 40.0282710406640234, 116.3420182140804258 40.0282567322291243, 116.3419988584204674 40.0282442609279343, 116.3419783735620285 40.0282337468659080, 116.3419569567854950 40.0282252912992149, 116.3419348143461178 40.0282189756595699, 116.3419121594876913 40.0282148607700492, 116.3418892103889135 40.0282129862592768, 116.3418661880621272 40.0282133701798273, 116.3418433142249313 40.0282160088343346, 116.3418208091648722 40.0282208768111047, 116.3417988896180049 40.0282279272288619, 116.3417777666815311 40.0282370921882347, 116.3417576437808805 40.0282482834256541, 116.3416233537808608 40.0283318484256583, 116.3416044247105674 40.0283449581633874, 116.3415868717679160 40.0283598601474822, 116.3415708639973474 40.0283764108636930, 116.3415565555624482 40.0283944509195777, 116.3415440842612583 40.0284138065795361, 116.3415335701992319 40.0284342914379820, 116.3415251146325318 40.0284557082145227, 116.3415187989928938 40.0284778506538998, 116.3415146841033732 40.0285005055123122, 116.3415128095926008 40.0285234546110971, 116.3415131935131512 40.0285464769378834, 116.3415158321676586 40.0285693507750793, 116.3415207001444287 40.0285918558351312, 116.3415277505621788 40.0286137753820057, 116.3415369155215586 40.0286348983184794, 116.3415481067589781 40.0286550212191301, 116.3415612164967001 40.0286739502894306, 116.3415761184808019 40.0286915032320820, 116.3415926691970128 40.0287075110026436, 116.3416107092529046 40.0287218194375427, 116.3416300649128630 40.0287342907387327, 116.3416505497713018 40.0287448048007590, 116.3416719665478354 40.0287532603674521, 116.3416941089872125 40.0287595760070971, 116.3417167638456391 40.0287636908966178, 116.3417397129444169 40.0287655654073902, 116.3417627352712032 40.0287651814868397, 116.3417856091083991 40.0287625428323324, 116.3418081141684581 40.0287576748555622, 116.3418300337153255 40.0287506244378051, 116.3418511566517992 40.0287414594784323, 116.3418712795524499 40.0287302682410129, 116.3420055695524695 40.0286467032410087))"
681,34,POINT (116.3557523296673253 40.0326317314190092),"POLYGON ((116.3553156511111126 40.0323716444444386, 116.3554148125000154 40.0328885458333374, 116.3562105956521862 40.0329132695652135, 116.3561385499999972 40.0326013333333321, 116.3557777387096905 40.0324045548387133, 116.3553156511111126 40.0323716444444386))"
682,34,POINT (116.3091705118688992 39.9836714441464451),"POLYGON ((116.3092155816901681 39.9834947619718406, 116.3090338984615499 39.9837030507692361, 116.3090847380000099 39.9838438439999990, 116.3093537847825871 39.9835860434782688, 116.3092155816901681 39.9834947619718406))"
683,34,POINT (116.3007179597967848 39.9798151283744474),"POLYGON ((116.3009901829721855 39.9797586566097038, 116.3009972832218182 39.9797367704050686, 116.3010022040586193 39.9797142936423313, 116.3010048980922306 39.9796914427849970, 116.3010053393776531 39.9796684378993135, 116.3010035236650594 39.9796455005349074, 116.3009994684407502 39.9796228515911309, 116.3009932127587547 39.9796007091897110, 116.3009848168647125 39.9795792865740580, 116.3009743616156726 39.9795587900556839, 116.3009619477013814 39.9795394170272544, 116.3009476946746474 39.9795213540616388, 116.3009317397998927 39.9795047751150534, 116.3009142367312876 39.9794898398518299, 116.3008953540329600 39.9794766921067151, 116.3008752735555902 39.9794654584996749, 116.3008541886851788 39.9794562472164898, 116.3008323024805577 39.9794491469668500, 116.3008098257178062 39.9794442261300489, 116.3007869748604719 39.9794415320964305, 116.3007639699747955 39.9794410908110081, 116.3007410326103894 39.9794429065236088, 116.3007183836666201 39.9794469617479180, 116.3006962412651859 39.9794532174299135, 116.3006748186495400 39.9794616133239558, 116.3006543221311659 39.9794720685730027, 116.3006349491027436 39.9794844824872797, 116.3006168861371208 39.9794987355140208, 116.3006003071905354 39.9795146903887755, 116.3005853719273119 39.9795321934573735, 116.3005722241821900 39.9795510761557082, 116.3005609905751498 39.9795711566330709, 116.3005517792919647 39.9795922415034823, 116.3004457366213984 39.9798716001391909, 116.3004386363717657 39.9798934863438262, 116.3004337155349646 39.9799159631065635, 116.3004310215013533 39.9799388139638978, 116.3004305802159308 39.9799618188495813, 116.3004323959285244 39.9799847562139874, 116.3004364511528337 39.9800074051577639, 116.3004427068348292 39.9800295475591838, 116.3004511027288714 39.9800509701748368, 116.3004615579779113 39.9800714666932109, 116.3004739718922025 39.9800908397216404, 116.3004882249189365 39.9801089026872560, 116.3005041797936912 39.9801254816338414, 116.3005216828622963 39.9801404168970649, 116.3005405655606239 39.9801535646421797, 116.3005606460379937 39.9801647982492199, 116.3005817309084051 39.9801740095324050, 116.3006036171130262 39.9801811097820448, 116.3006260938757777 39.9801860306188459, 116.3006489447331120 39.9801887246524643, 116.3006719496187884 39.9801891659378867, 116.3006948869831945 39.9801873502252860, 116.3007175359269638 39.9801832950009768, 116.3007396783283980 39.9801770393189813, 116.3007611009440438 39.9801686434249390, 116.3007815974624179 39.9801581881758921, 116.3008009704908403 39.9801457742616151, 116.3008190334564631 39.9801315212348740, 116.3008356124030485 39.9801155663601193, 116.3008505476662720 39.9800980632915213, 116.3008636954113939 39.9800791805931865, 116.3008749290184340 39.9800591001158239, 116.3008841403016191 39.9800380152454125, 116.3009901829721855 39.9797586566097038))"
684,34,POINT (116.3115638768656623 39.9737758820895479),"POLYGON ((116.3114143064234156 39.9739575390555189, 116.3114315177964357 39.9739728064905862, 116.3114501427622969 39.9739863133992088, 116.3114700019524292 39.9739979297024846, 116.3114909041119489 39.9740075435290620, 116.3115126479416546 39.9740150622925299, 116.3115350240365728 39.9740204135830908, 116.3115578169026776 39.9740235458648883, 116.3115808070322004 39.9740244289723350, 116.3116037730176373 39.9740230544006323, 116.3116264936839741 39.9740194353876461, 116.3116487502188079 39.9740136067864569, 116.3116703282795186 39.9740056247296849, 116.3116910200575802 39.9739955660888810, 116.3117106262798757 39.9739835277342763, 116.3117289581277589 39.9739696256017965, 116.3117458390555186 39.9739539935765720, 116.3117611064905788 39.9739367822035661, 116.3117746133992085 39.9739181572376907, 116.3117862297024772 39.9738982980475654, 116.3117958435290547 39.9738773958880387, 116.3118033622925225 39.9738556520583330, 116.3118087135830763 39.9738332759634218, 116.3118118458648809 39.9738104830973171, 116.3118127289723276 39.9737874929677943, 116.3118113544006320 39.9737645269823645, 116.3118077353876458 39.9737418063160135, 116.3118019067864566 39.9737195497811868, 116.3117939247296704 39.9736979717204761, 116.3117838660888737 39.9736772799424145, 116.3117718277342618 39.9736576737201190, 116.3117579256017819 39.9736393418722358, 116.3117422935765717 39.9736224609444832, 116.3117134473079233 39.9735942251235770, 116.3116962359349031 39.9735789576885097, 116.3116776109690420 39.9735654507798870, 116.3116577517789096 39.9735538344766113, 116.3116368496193900 39.9735442206500338, 116.3116151057896843 39.9735367018865659, 116.3115927296947660 39.9735313505960050, 116.3115699368286613 39.9735282183142075, 116.3115469466991385 39.9735273352067608, 116.3115239807137016 39.9735287097784635, 116.3115012600473648 39.9735323287914497, 116.3114790035125310 39.9735381573926389, 116.3114574254518203 39.9735461394494109, 116.3114367336737587 39.9735561980902148, 116.3114171274514632 39.9735682364448195, 116.3113987956035800 39.9735821385772994, 116.3113819146758203 39.9735977706025238, 116.3113666472407601 39.9736149819755298, 116.3113531403321304 39.9736336069414051, 116.3113415240288617 39.9736534661315304, 116.3113319102022842 39.9736743682910571, 116.3113243914388164 39.9736961121207628, 116.3113190401482626 39.9737184882156740, 116.3113159078664580 39.9737412810817787, 116.3113150247590113 39.9737642712113015, 116.3113163993307069 39.9737872371967313, 116.3113200183436931 39.9738099578630823, 116.3113258469448823 39.9738322143979090, 116.3113338290016685 39.9738537924586197, 116.3113438876424652 39.9738744842366813, 116.3113559259970771 39.9738940904589768, 116.3113698281295569 39.9739124223068600, 116.3113854601547672 39.9739293032346126, 116.3114143064234156 39.9739575390555189))"
685,34,POINT (116.3003230132803338 39.9830941479364981),"POLYGON ((116.3005778015123894 39.9830634255447492, 116.3005834837503869 39.9830411279555165, 116.3005869530809093 39.9830183807785602, 116.3005881760924325 39.9829954030816097, 116.3005871410066732 39.9829724161524638, 116.3005838577920628 39.9829496413678100, 116.3005783580677814 39.9829272980612771, 116.3005706947991484 39.9829056014111188, 116.3005609417876514 39.9828847603679449, 116.3005491929601192 39.9828649756423786, 116.3005355614641729 39.9828464377721531, 116.3005201785785800 39.9828293252870850, 116.3005031924489430 39.9828138029897744, 116.3004847666609720 39.9828000203684155, 116.3004650786650700 39.9827881101571947, 116.3004443180673917 39.9827781870579457, 116.3004226848038769 39.9827703466355544, 116.3004003872146370 39.9827646643975640, 116.3003776400376807 39.9827611950670345, 116.3003546623407374 39.9827599720555185, 116.3003316754115843 39.9827610071412849, 116.3003089006269306 39.9827642903558882, 116.3002865573204048 39.9827697900801766, 116.3002648606702394 39.9827774533488025, 116.3002440196270584 39.9827872063602996, 116.3002242349014921 39.9827989551878318, 116.3002056970312736 39.9828125866837780, 116.3001885845462056 39.9828279695693638, 116.3001730622488878 39.9828449556990080, 116.3001592796275361 39.9828633814869789, 116.3001473694163082 39.9828830694828881, 116.3001374463170663 39.9829038300805522, 116.3001296058946821 39.9829254633440812, 116.3000682250482924 39.9831248703282398, 116.3000625428102950 39.9831471679174726, 116.3000590734797726 39.9831699150944289, 116.3000578504682494 39.9831928927913793, 116.3000588855540087 39.9832158797205253, 116.3000621687686191 39.9832386545051790, 116.3000676684929005 39.9832609978117119, 116.3000753317615334 39.9832826944618702, 116.3000850847730305 39.9833035355050441, 116.3000968336005627 39.9833233202306104, 116.3001104650965090 39.9833418581008360, 116.3001258479821018 39.9833589705859040, 116.3001428341117389 39.9833744928832147, 116.3001612598997099 39.9833882755045735, 116.3001809478956119 39.9834001857157944, 116.3002017084932902 39.9834101088150433, 116.3002233417568050 39.9834179492374346, 116.3002456393460449 39.9834236314754250, 116.3002683865230011 39.9834271008059545, 116.3002913642199445 39.9834283238174706, 116.3003143511490975 39.9834272887317042, 116.3003371259337513 39.9834240055171009, 116.3003594692402771 39.9834185057928124, 116.3003811658904425 39.9834108425241865, 116.3004020069336235 39.9834010895126895, 116.3004217916591898 39.9833893406851573, 116.3004403295294082 39.9833757091892110, 116.3004574420144763 39.9833603263036252, 116.3004729643117940 39.9833433401739811, 116.3004867469331458 39.9833249143860101, 116.3004986571443737 39.9833052263901010, 116.3005085802436156 39.9832844657924369, 116.3005164206659998 39.9832628325289079, 116.3005778015123894 39.9830634255447492))"
686,34,POINT (116.3581880087460689 39.9984017576588329),"POLYGON ((116.3582353389830644 39.9979144067796568, 116.3579208984771611 39.9980378274111743, 116.3578807209302255 39.9980664767441780, 116.3578356597222125 39.9981529583333355, 116.3578899999999976 39.9985240000000033, 116.3583403650793713 39.9990627301587338, 116.3585068571428565 39.9989135824175932, 116.3585402250000129 39.9984619000000095, 116.3583513314917184 39.9981078011049718, 116.3582353389830644 39.9979144067796568))"
687,34,POINT (116.3083955606200419 39.9829135850517972),"POLYGON ((116.3084598333333446 39.9825742407407319, 116.3084179636363871 39.9826758454545441, 116.3082144057691920 39.9833954942307557, 116.3083429080402169 39.9832053592964911, 116.3085516000000013 39.9827715999999995, 116.3084598333333446 39.9825742407407319))"
688,34,POINT (116.3630884029684722 39.9885173712430557),"POLYGON ((116.3630998458996970 39.9887629819375690, 116.3631223531328232 39.9887677755625361, 116.3631452218448743 39.9887703400102552, 116.3631682317976583 39.9887706505837031, 116.3631911613927485 39.9887687042918785, 116.3632137898056271 39.9887645198786430, 116.3632358991122828 39.9887581376421863, 116.3632572763880120 39.9887496190469278, 116.3632777157579881 39.9887390461315917, 116.3632970203798607 39.9887265207191476, 116.3633150043396114 39.9887121634361478, 116.3633314944418515 39.9886961125510894, 116.3633463318778922 39.9886785226427648, 116.3633593737551024 39.9886595631116037, 116.3633704944730880 39.9886394165482528, 116.3633795869332488 39.9886182769751457, 116.3633865635702307 39.9885963479779107, 116.3633913571951837 39.9885738407447917, 116.3633939216429098 39.9885509720327335, 116.3633942322163506 39.9885279620799494, 116.3633922859245331 39.9885050324848521, 116.3633881015113047 39.9884824040719806, 116.3633817192748410 39.9884602947653249, 116.3633732006795753 39.9884389174895887, 116.3633626277642463 39.9884184781196268, 116.3633501023518022 39.9883991734977400, 116.3633357450688095 39.9883811895379964, 116.3633196941837440 39.9883646994357562, 116.3633021042754194 39.9883498619997226, 116.3632831447442584 39.9883368201225053, 116.3632629981809146 39.9883256994045198, 116.3632418586077932 39.9883166069443590, 116.3632199296105654 39.9883096303073842, 116.3630769600372474 39.9882717605485425, 116.3630544528041213 39.9882669669235753, 116.3630315840920701 39.9882644024758562, 116.3630085741392861 39.9882640919024084, 116.3629856445441959 39.9882660381942330, 116.3629630161313173 39.9882702226074684, 116.3629409068246616 39.9882766048439251, 116.3629195295489325 39.9882851234391836, 116.3628990901789564 39.9882956963545197, 116.3628797855570838 39.9883082217669639, 116.3628618015973331 39.9883225790499637, 116.3628453114950929 39.9883386299350221, 116.3628304740590522 39.9883562198433467, 116.3628174321818420 39.9883751793745077, 116.3628063114638564 39.9883953259378586, 116.3627972190036957 39.9884164655109657, 116.3627902423667138 39.9884383945082007, 116.3627854487417608 39.9884609017413197, 116.3627828842940346 39.9884837704533780, 116.3627825737205939 39.9885067804061620, 116.3627845200124113 39.9885297100012593, 116.3627887044256397 39.9885523384141308, 116.3627950866621035 39.9885744477207865, 116.3628036052573691 39.9885958249965228, 116.3628141781726981 39.9886162643664846, 116.3628267035851422 39.9886355689883715, 116.3628410608681349 39.9886535529481151, 116.3628571117532005 39.9886700430503552, 116.3628747016615250 39.9886848804863888, 116.3628936611926861 39.9886979223636061, 116.3629138077560299 39.9887090430815917, 116.3629349473291512 39.9887181355417525, 116.3629568763263791 39.9887251121787273, 116.3630998458996970 39.9887629819375690))"
689,34,POINT (116.3515760908042864 40.0314777191293132),"POLYGON ((116.3514020966657370 40.0316515752365873, 116.3514137260898167 40.0316714492869963, 116.3514272475126177 40.0316900877555355, 116.3514425307154738 40.0317073111435562, 116.3514594285127686 40.0317229535804131, 116.3514777781694676 40.0317368644208997, 116.3514974029683628 40.0317489096960060, 116.3515181139119221 40.0317589734031500, 116.3515397115424008 40.0317669586233364, 116.3515619878628513 40.0317727884545320, 116.3515847283401001 40.0317764067522646, 116.3516077139709353 40.0317777786703530, 116.3516307233911675 40.0317768909964826, 116.3516535350075003 40.0317737522794275, 116.3516759291315878 40.0317683927467556, 116.3516976900957758 40.0317608640136982, 116.3517186083301027 40.0317512385860610, 116.3517384823805116 40.0317396091619884, 116.3517571208490580 40.0317260877391732, 116.3517743442370715 40.0317108045363241, 116.3517899866739356 40.0316939067390365, 116.3518038975144151 40.0316755570823304, 116.3518159427895142 40.0316559322834280, 116.3518260064966654 40.0316352213398829, 116.3518339917168589 40.0316136237093900, 116.3518398215480403 40.0315913473889466, 116.3518434398457799 40.0315686069116978, 116.3518448117638684 40.0315456212808556, 116.3518439240899909 40.0315226118606304, 116.3518407853729428 40.0314998002443048, 116.3518354258402780 40.0314774061202101, 116.3518278971072135 40.0314556451560151, 116.3518182716795764 40.0314347269216952, 116.3517500849428075 40.0313038630220461, 116.3517384555187277 40.0312839889716372, 116.3517249340959268 40.0312653505030980, 116.3517096508930706 40.0312481271150773, 116.3516927530957759 40.0312324846782204, 116.3516744034390769 40.0312185738377337, 116.3516547786401816 40.0312065285626275, 116.3516340676966223 40.0311964648554834, 116.3516124700661436 40.0311884796352970, 116.3515901937456931 40.0311826498041015, 116.3515674532684443 40.0311790315063689, 116.3515444676376092 40.0311776595882804, 116.3515214582173769 40.0311785472621509, 116.3514986466010441 40.0311816859792060, 116.3514762524769566 40.0311870455118779, 116.3514544915127686 40.0311945742449353, 116.3514335732784417 40.0312041996725725, 116.3514136992280328 40.0312158290966451, 116.3513950607594865 40.0312293505194603, 116.3513778373714729 40.0312446337223093, 116.3513621949346089 40.0312615315195970, 116.3513482840941293 40.0312798811763031, 116.3513362388190302 40.0312995059752055, 116.3513261751118790 40.0313202169187505, 116.3513181898916855 40.0313418145492435, 116.3513123600605041 40.0313640908696868, 116.3513087417627645 40.0313868313469357, 116.3513073698446760 40.0314098169777779, 116.3513082575185535 40.0314328263980030, 116.3513113962356016 40.0314556380143287, 116.3513167557682664 40.0314780321384234, 116.3513242845013309 40.0314997931026184, 116.3513339099289681 40.0315207113369382, 116.3514020966657370 40.0316515752365873))"
690,34,POINT (116.3098350188545851 39.9821122261019255),"POLYGON ((116.3097357037037085 39.9817521481481464, 116.3098675020660977 39.9823223780991412, 116.3098966074074099 39.9821936481481401, 116.3097357037037085 39.9817521481481464))"
691,34,POINT (116.3535741249999944 40.0332345249999975),"POLYGON ((116.3538293447965799 40.0331381223470189, 116.3538322185991092 40.0331152752474466, 116.3538328391561407 40.0330922564809981, 116.3538312004913422 40.0330692877309744, 116.3538273183859815 40.0330465901989996, 116.3538212302268420 40.0330243824747143, 116.3538129946462192 40.0330028784306364, 116.3538026909572665 40.0329822851624684, 116.3537904183901475 40.0329628009946390, 116.3537762951363703 40.0329446135703435, 116.3537604572105977 40.0329278980444130, 116.3537430571407185 40.0329128153965002, 116.3537242624989148 40.0328995108807533, 116.3537042542878623 40.0328881126269280, 116.3536832251975710 40.0328787304064377, 116.3536613777496740 40.0328714545752007, 116.3536389223470309 40.0328663552034456, 116.3536160752474728 40.0328634814009092, 116.3535930564810172 40.0328628608438848, 116.3535700877310006 40.0328644995086691, 116.3535473901990258 40.0328683816140298, 116.3535251824747263 40.0328744697731764, 116.3535036784306556 40.0328827053537921, 116.3534830851624804 40.0328930090427448, 116.3534636009946581 40.0329052816098780, 116.3534454135703697 40.0329194048636552, 116.3534286980444392 40.0329352427894207, 116.3534136153965193 40.0329526428592999, 116.3534003108807724 40.0329714375011037, 116.3533889126269401 40.0329914457121561, 116.3533795304064569 40.0330124748024474, 116.3533722545752198 40.0330343222503444, 116.3533671552034576 40.0330567776529804, 116.3533189052034515 40.0333309276529832, 116.3533160314009223 40.0333537747525554, 116.3533154108438907 40.0333767935190039, 116.3533170495086893 40.0333997622690276, 116.3533209316140500 40.0334224598010024, 116.3533270197731895 40.0334446675252877, 116.3533352553538123 40.0334661715693656, 116.3533455590427650 40.0334867648375337, 116.3533578316098840 40.0335062490053630, 116.3533719548636611 40.0335244364296585, 116.3533877927894338 40.0335411519555890, 116.3534051928593129 40.0335562346035019, 116.3534239875011167 40.0335695391192488, 116.3534439957121691 40.0335809373730740, 116.3534650248024604 40.0335903195935643, 116.3534868722503575 40.0335975954248013, 116.3535093276530006 40.0336026947965564, 116.3535321747525586 40.0336055685990928, 116.3535551935190142 40.0336061891561172, 116.3535781622690308 40.0336045504913329, 116.3536008598010056 40.0336006683859722, 116.3536230675253051 40.0335945802268256, 116.3536445715693759 40.0335863446462099, 116.3536651648375511 40.0335760409572572, 116.3536846490053733 40.0335637683901240, 116.3537028364296617 40.0335496451363468, 116.3537195519555922 40.0335338072105813, 116.3537346346035122 40.0335164071407021, 116.3537479391192591 40.0334976124988984, 116.3537593373730914 40.0334776042878460, 116.3537687195935746 40.0334565751975546, 116.3537759954248116 40.0334347277496576, 116.3537810947965738 40.0334122723470216, 116.3538293447965799 40.0331381223470189))"
692,34,POINT (116.3061613111602526 39.9818475048101760),"POLYGON ((116.3061013636362730 39.9815524242424374, 116.3060666666669931 39.9820333333332982, 116.3062354350000049 39.9821040300000021, 116.3062558704980631 39.9817016164750925, 116.3061013636362730 39.9815524242424374))"
693,34,POINT (116.3091497107936476 39.9801715996825351),"POLYGON ((116.3089157124251187 39.9802016139429952, 116.3089172227347206 39.9802245735594326, 116.3089209762077019 39.9802472745828155, 116.3089269366960821 39.9802694983898732, 116.3089350467970888 39.9802910309532038, 116.3089452284060314 39.9803116649024446, 116.3089573834684529 39.9803312015213876, 116.3089713949244270 39.9803494526617129, 116.3089871278360050 39.9803662425549575, 116.3090044306866417 39.9803814095052843, 116.3090231368404091 39.9803948074466575, 116.3090430661468417 39.9804063073495755, 116.3090640266757987 39.9804157984637030, 116.3090858165659682 39.9804231893844033, 116.3091082259687568 39.9804284089330864, 116.3091310390693849 39.9804314068426336, 116.3091540361652250 39.9804321542415408, 116.3091769957816553 39.9804306439319532, 116.3091996968050381 39.9804268904589648, 116.3092219206120888 39.9804209299705846, 116.3092434531754265 39.9804128198695707, 116.3092640871246601 39.9804026382606281, 116.3092836237436103 39.9803904831982209, 116.3093018748839285 39.9803764717422325, 116.3093186647771802 39.9803607388306617, 116.3093338317274998 39.9803434359800320, 116.3093472296688731 39.9803247298262576, 116.3093587295717981 39.9803048005198320, 116.3093682206859256 39.9802838399908609, 116.3093756116066260 39.9802620501007056, 116.3093808311553090 39.9802396406979099, 116.3093838290648563 39.9802168275972818, 116.3093845764637706 39.9801938305014488, 116.3093837091621907 39.9801415854220821, 116.3093821988525889 39.9801186258056447, 116.3093784453796076 39.9800959247822618, 116.3093724848912274 39.9800737009752041, 116.3093643747902206 39.9800521684118735, 116.3093541931812780 39.9800315344626327, 116.3093420381188565 39.9800119978436896, 116.3093280266628824 39.9799937467033644, 116.3093122937513044 39.9799769568101198, 116.3092949909006677 39.9799617898597930, 116.3092762847469004 39.9799483919184198, 116.3092563554404677 39.9799368920155018, 116.3092353949115108 39.9799274009013743, 116.3092136050213412 39.9799200099806740, 116.3091911956185527 39.9799147904319909, 116.3091683825179246 39.9799117925224436, 116.3091453854220845 39.9799110451235364, 116.3091224258056542 39.9799125554331241, 116.3090997247822713 39.9799163089061125, 116.3090775009752207 39.9799222693944927, 116.3090559684118830 39.9799303794955065, 116.3090353344626493 39.9799405611044492, 116.3090157978436991 39.9799527161668564, 116.3089975467033810 39.9799667276228448, 116.3089807568101293 39.9799824605344156, 116.3089655898598096 39.9799997633850452, 116.3089521919184364 39.9800184695388197, 116.3089406920155113 39.9800383988452452, 116.3089312009013838 39.9800593593742164, 116.3089238099806835 39.9800811492643717, 116.3089185904320004 39.9801035586671674, 116.3089155925224532 39.9801263717677955, 116.3089148451235388 39.9801493688636285, 116.3089157124251187 39.9802016139429952))"
694,34,POINT (116.2995192119918499 39.9786867378048782),"POLYGON ((116.2997177837670932 39.9788309111913946, 116.2997354957697951 39.9788162249061614, 116.2997516829766909 39.9787998732595540, 116.2997661894961112 39.9787820137268639, 116.2997788756223514 39.9787628183051567, 116.2997896191810838 39.9787424718568332, 116.2997983167059743 39.9787211703293153, 116.2998048844350762 39.9786991188679650, 116.2998092591175947 39.9786765298403921, 116.2998113986229356 39.9786536207912988, 116.2998112823464965 39.9786306123473381, 116.2998089114080784 39.9786077260924131, 116.2998043086411144 39.9785851824336618, 116.2997975183727704 39.9785631984788452, 116.2997886059970369 39.9785419859454620, 116.2997776573449613 39.9785217491218106, 116.2997647778580728 39.9785026828995598, 116.2997500915728324 39.9784849708968579, 116.2997337399262250 39.9784687836899764, 116.2997158803935349 39.9784542771705560, 116.2996966849718348 39.9784415910443087, 116.2996763385235113 39.9784308474855763, 116.2996550369959863 39.9784221499606929, 116.2996329855346289 39.9784155822315839, 116.2996103965070631 39.9784112075490654, 116.2995874874579698 39.9784090680437245, 116.2995644790140091 39.9784091843201637, 116.2995415927590841 39.9784115552585817, 116.2995190491003257 39.9784161580255457, 116.2994970651455162 39.9784229482938969, 116.2994758526121331 39.9784318606696232, 116.2994556157884887 39.9784428093216917, 116.2994365495662379 39.9784556888085945, 116.2993206402166493 39.9785425644183618, 116.2993029282139474 39.9785572507035951, 116.2992867410070517 39.9785736023502025, 116.2992722344876313 39.9785914618828926, 116.2992595483613911 39.9786106573045998, 116.2992488048026587 39.9786310037529233, 116.2992401072777682 39.9786523052804412, 116.2992335395486663 39.9786743567417915, 116.2992291648661478 39.9786969457693644, 116.2992270253608069 39.9787198548184577, 116.2992271416372461 39.9787428632624184, 116.2992295125756641 39.9787657495173434, 116.2992341153426281 39.9787882931760947, 116.2992409056109722 39.9788102771309113, 116.2992498179867056 39.9788314896642945, 116.2992607666387812 39.9788517264879459, 116.2992736461256698 39.9788707927101967, 116.2992883324109101 39.9788885047128986, 116.2993046840575175 39.9789046919197801, 116.2993225435902076 39.9789191984392005, 116.2993417390119077 39.9789318845654478, 116.2993620854602312 39.9789426281241802, 116.2993833869877562 39.9789513256490636, 116.2994054384491136 39.9789578933781726, 116.2994280274766794 39.9789622680606911, 116.2994509365257727 39.9789644075660320, 116.2994739449697335 39.9789642912895928, 116.2994968312246584 39.9789619203511748, 116.2995193748834168 39.9789573175842108, 116.2995413588382263 39.9789505273158596, 116.2995625713716095 39.9789416149401333, 116.2995828081952538 39.9789306662880648, 116.2996018744175046 39.9789177868011620, 116.2997177837670932 39.9788309111913946))"
695,34,POINT (116.3067579294117877 39.9767975070588193),"POLYGON ((116.3069799622188611 39.9769154561737210, 116.3069966057224747 39.9768995701254468, 116.3070116119780550 39.9768821292242009, 116.3070248364671500 39.9768633014354080, 116.3070361518307010 39.9768432680809624, 116.3070454490955683 39.9768222220930198, 116.3070526387240164 39.9768003661559419, 116.3070576514759722 39.9767779107543504, 116.3070604390759257 39.9767550721460481, 116.3070609746777393 39.9767320702793114, 116.3070592531232847 39.9767091266746917, 116.3070552909920679 39.9766864622916458, 116.3070491264415836 39.9766642954005675, 116.3070408188398233 39.9766428394807392, 116.3070304481935295 39.9766223011643973, 116.3070181143776978 39.9766028782467586, 116.3070039361737145 39.9765847577811329, 116.3069880501254403 39.9765681142775051, 116.3069706092242086 39.9765531080219247, 116.3069517814354157 39.9765398835328298, 116.3069317480809701 39.9765285681692788, 116.3069107020930204 39.9765192709044186, 116.3068888461559425 39.9765120812759776, 116.3068663907543510 39.9765070685240076, 116.3068435521460486 39.9765042809240683, 116.3068205502793120 39.9765037453222547, 116.3067976066746922 39.9765054668767092, 116.3067749422916535 39.9765094290079190, 116.3067527754005681 39.9765155935584033, 116.3067313194807468 39.9765239011601636, 116.3067107811643979 39.9765342718064574, 116.3066913582467663 39.9765466056222891, 116.3066732377811263 39.9765607838262653, 116.3065358966046716 39.9766795579439176, 116.3065192531010581 39.9766954439921918, 116.3065042468454777 39.9767128848934377, 116.3064910223563828 39.9767317126822306, 116.3064797069928318 39.9767517460366761, 116.3064704097279645 39.9767727920246188, 116.3064632200995163 39.9767946479616967, 116.3064582073475606 39.9768171033632882, 116.3064554197476070 39.9768399419715905, 116.3064548841457935 39.9768629438383272, 116.3064566057002480 39.9768858874429469, 116.3064605678314649 39.9769085518259928, 116.3064667323819492 39.9769307187170710, 116.3064750399837095 39.9769521746368994, 116.3064854106300032 39.9769727129532413, 116.3064977444458350 39.9769921358708800, 116.3065119226498183 39.9770102563365057, 116.3065278086980925 39.9770268998401335, 116.3065452495993242 39.9770419060957138, 116.3065640773881171 39.9770551305848088, 116.3065841107425626 39.9770664459483598, 116.3066051567305124 39.9770757432132200, 116.3066270126675903 39.9770829328416610, 116.3066494680691818 39.9770879455936310, 116.3066723066774841 39.9770907331935703, 116.3066953085442208 39.9770912687953839, 116.3067182521488405 39.9770895472409293, 116.3067409165318793 39.9770855851097195, 116.3067630834229647 39.9770794205592352, 116.3067845393427859 39.9770711129574750, 116.3068050776591349 39.9770607423111812, 116.3068245005767665 39.9770484084953495, 116.3068426210424064 39.9770342302913733, 116.3069799622188611 39.9769154561737210))"
